,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A3ExpectedAnnualDamage,A3ExpectedNumberofDeaths,A3DikeInvestmentCosts,A5ExpectedAnnualDamage,A5ExpectedNumberofDeaths,A5DikeInvestmentCosts,Total_Dike_Investment,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
10,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,6,1,7,7,1,5,4,3,0,2,4,8,0,0,0,0.0,0.0,233802396.0135758,117771406.93972307,0.03651736752299613,0.0,8258902206.79796,117771406.93972307,0.03651736752299613
11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,4,0,3,0,4,0,3,1,1,5,1,0,0,0.0,0.0,233802396.0135758,38938595.67089291,0.01215683784518648,36676675.840294495,956311454.0779651,40109594.60207994,0.012424459853777658
12,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,3,6,9,2,4,3,1,7,7,4,0,0,0,0.0,0.0,327149022.4445722,0.0,0.0,0.0,10251006427.855038,0.0,0.0
13,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,3,2,1,2,0,4,0,4,1,3,0,7,4,3,1,2,0.0,0.0,314320630.7065251,0.0,0.0,265629754.18839538,1599323332.5560308,2374799.5922642793,0.00017118086156007252
14,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,2,7,1,3,0,5,1,0,1,1,0,6,4,1,0,0,167399230.9211195,0.04335806525671853,62865075.42438113,0.0,0.0,36676675.840294495,2785699980.5551343,167399230.9211195,0.04335806525671853
15,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,3,6,3,3,0,6,2,0,0,0,7,6,6,1,7,0,80430411.8190177,0.014706353435385556,0.0,0.0,0.0,623430724.3277905,5460341767.484323,80430411.8190177,0.014706353435385556
16,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,3,3,1,2,0,0,3,3,0,0,2,3,8,5,3,1,0.0,0.0,67352034.08702596,0.0,0.0,567167836.8725779,2168034130.5195737,0.0,0.0
17,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,3,1,1,3,0,7,1,2,1,0,1,4,7,3,0,0,7080469.063000676,0.0017087165324283814,84513741.32644606,0.0,0.0,90999229.1305994,2322737930.865284,7080469.063000676,0.0017087165324283814
18,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,2,1,1,3,1,6,4,0,0,1,6,6,6,0,3,0,194200763.8416754,0.04384135010215255,28798397.130608946,0.0,0.0,90999229.1305994,3833901367.024487,194200763.8416754,0.04384135010215255
19,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,2,1,0,4,6,2,0,3,0,0,2,7,1,0,0,1,29679681.87860548,0.007192570147752028,67352034.08702596,0.0,0.0,36676675.840294495,1782153229.632858,29679681.87860548,0.007192570147752028
20,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,2,1,1,4,6,5,5,0,3,3,1,6,9,0,0,0,67194098.59024467,0.0197331574015017,178841833.7796349,87426842.36080053,0.010141865261212087,0.0,7053702965.5097275,154620940.95104522,0.029875022662713788
21,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,3,1,1,0,0,2,3,0,1,0,1,1,7,0,2,1,41126941.92031341,0.008319550876651947,28798397.130608946,0.0,0.0,109499731.57958443,943613599.5029652,41126941.92031341,0.008319550876651947
22,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,4,1,0,6,3,0,0,1,5,5,0,3,0,4573720.839792047,0.007386411621115837,67352034.08702596,30297167.470312823,0.033775496823264806,90999229.1305994,1719618638.42437,34929904.231262855,0.04119883534946234
23,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,2,3,6,2,1,6,2,3,2,7,6,7,7,0,0,0,7642954.354690579,0.0023975233825840095,933443639.3151448,0.0,0.0,0.0,6707623836.058761,7642954.354690579,0.0023975233825840095
24,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,2,0,1,3,1,0,3,0,0,0,2,6,8,6,4,0,80211983.39796472,0.01830445347911739,0.0,0.0,0.0,713880700.0972259,2876265179.6210375,80211983.39796472,0.01830445347911739
25,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,3,6,0,0,5,4,0,0,0,0,6,0,0,1,0,1,258454999.61725223,0.047064883575235986,0.0,0.0,0.0,80062858.44864091,1905871456.2866085,258454999.61725223,0.047064883575235986
26,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,2,1,1,2,3,6,4,7,0,1,0,7,0,0,0,0,0.0,0.0,435650411.48132837,32575113.703980867,0.004182841383715609,0.0,3312410582.0616374,33588963.653102554,0.004269035085924182
27,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,4,4,1,1,6,0,6,0,2,0,0.0,0.0,225016259.22587368,8449070.89667827,0.003380140473394512,58176627.77592012,1466381372.3504994,8449070.89667827,0.003380140473394512
28,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,7,0,2,0,2,2,0,6,1,0,6,7,0,0,0,161928563.2532448,0.047713635554946045,308512658.89318293,24360981.963220976,0.0028167837278287606,0.0,2704022263.807943,186289545.21646577,0.050530419282774804
29,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,3,2,4,0,7,0,2,0,7,0,4,1,0,0,11211096.63176447,0.0026376146698957933,44215020.369581826,0.0,0.0,36676675.840294495,2996829921.0360503,11211096.63176447,0.0026376146698957933
30,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,3,1,5,1,3,3,3,0,0,2,3,8,2,3,1,0.0,0.0,67352034.08702596,0.0,0.0,270472041.06064254,2917310947.4857044,0.0,0.0
31,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,2,2,2,5,1,0,3,2,4,5,0,0,0,2,471344575.44430894,0.3276536178615209,140542455.59738207,0.0,0.0,58176627.77592012,1536426190.0642717,471344575.44430894,0.3276536178615209
32,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,2,1,7,1,6,4,7,0,0,5,3,1,0,0,0,0.0,0.0,342303785.05033195,117771406.93972307,0.1014371320083226,0.0,4095705243.3008037,117771406.93972307,0.1014371320083226
33,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,2,0,3,3,2,2,2,3,0,5,1,1,5,0,0,1,0.0,0.0,321192802.0117537,0.0,0.0,36676675.840294495,1376335101.6918647,0.0,0.0
34,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,2,1,0,4,1,6,4,0,0,0,1,1,9,1,0,0,627517266.3613535,0.1426752438773174,0.0,0.0,0.0,36676675.840294495,2877313957.700214,627517266.3613535,0.1426752438773174
35,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,3,7,4,7,2,1,8,0,0,1,4,7,3,1,0,0,37997811.84374033,0.006879294785400556,28798397.130608946,0.0,0.0,36676675.840294495,11923448601.445143,37997811.84374033,0.006879294785400556
36,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,6,0,3,2,5,0,2,0,1,1,7,0,3,0,197892985.89932245,0.36971867736676234,44215020.369581826,0.0,0.0,90999229.1305994,2431958479.46569,197892985.89932245,0.36971867736676234
37,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,3,1,1,2,7,1,2,1,1,4,0,1,0,0.0,0.0,605186286.8846056,0.0,0.0,36676675.840294495,1360063323.3253684,0.0,0.0
38,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,2,0,1,7,7,3,0,3,6,6,6,0,0,0,3095302.3875200693,0.001772738789067801,178841833.7796349,117690723.65326482,0.03649081355374937,0.0,6942574614.554246,120786026.0407849,0.03826355234281717
39,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,2,6,1,4,6,5,7,0,0,0,2,4,1,1,3,3,150283564.69906008,0.03427273515444376,0.0,0.0,0.0,322513109.32057023,10050865204.465954,150283564.69906008,0.03427273515444376
40,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0,1,3,0,5,2,0,7,0,6,6,6,0,0,0,161594920.1610978,0.04755841462577246,342303785.05033195,24360981.963220976,0.0028167837278287606,0.0,2947838842.875943,185955902.12431878,0.05037519835360122
41,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,4,1,3,2,2,2,7,1,1,0,0,7923409.7956174025,0.006067212576980515,242960668.6591847,1333063.8073967947,0.00037173354789732876,36676675.840294495,1116437907.5109203,9256473.603014197,0.006438946124877844
42,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2,6,1,3,0,1,5,0,0,0,6,6,6,0,7,0,179095962.64134055,0.04081991108936022,0.0,0.0,0.0,496014784.905653,4094239058.1283884,179095962.64134055,0.04081991108936022
43,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,3,1,3,2,7,2,5,0,1,0,0,1,3,1,1,1,34570753.55655825,0.006737180183871601,28798397.130608946,0.0,0.0,131385962.25230522,3787578931.441979,34570753.55655825,0.006737180183871601
44,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3,1,3,3,0,0,2,0,3,3,3,2,5,3,2,0,14804544.519019248,0.0034871888579258957,178841833.7796349,0.0,0.0,187300709.3375383,1315462693.5656724,14804544.519019248,0.0034871888579258957
45,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,6,1,0,7,5,0,0,0,1,6,1,7,0,1,0,47512129.54512448,0.02579812013647393,28798397.130608946,0.0,0.0,36676675.840294495,4136582358.4821267,47512129.54512448,0.02579812013647393
46,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,3,6,3,2,1,3,0,3,3,1,2,1,4,1,0,0,7867948.471366537,0.002001739575522736,257752762.38795406,1333063.8073967947,0.00012391118263244293,36676675.840294495,2215549306.1676507,9201012.278763331,0.002125650758155179
47,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,3,1,1,3,0,6,3,4,0,1,0,1,6,1,0,1,0.0,0.0,158308603.12830377,0.0,0.0,80062858.44864091,1850578931.7227304,0.0,0.0
48,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0,4,5,2,0,3,0,0,2,6,1,3,0,1,30553395.56281741,0.007506523408210262,67352034.08702596,0.0,0.0,151711207.5920318,1397233617.9785762,30553395.56281741,0.007506523408210262
49,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,6,1,4,7,1,4,4,0,0,0,4,2,1,0,0,0.0,0.0,101917030.2433976,0.0,0.0,36676675.840294495,4062409197.6451645,0.0,0.0
50,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,3,1,1,4,3,5,0,4,0,0,1,1,7,1,0,1,0.0,0.0,101917030.2433976,0.0,0.0,80062858.44864091,1865369768.7577238,0.0,0.0
